month,year,destinationProvinceNameEn,originProvinceNameEn,visitPurposeEn,trips,spendSAR,nights,origin_temp,destination_temp
9,2018,Jazan,Najran,VFR,1635.82,2044778.02,4907.47,28.23,33.32
9,2018,Jazan,Northern Borders,VFR,419.2,2096002.29,2515.2,33.59,33.32
9,2018,Jazan,Riyadh,VFR,2624.11,1627201.64,7139.1,34.04,33.32
9,2018,Jazan,Tabuk,Leisure,2285.25,5141806.11,18281.98,31.35,33.32
9,2018,Jazan,Tabuk,VFR,1142.62,3999182.53,11426.24,31.35,33.32
9,2018,Jouf,Jouf,Leisure,1069.35,1229752.03,2673.37,30.53,30.53
9,2018,Jouf,Jouf,VFR,16040.24,4170463.41,46516.71,30.53,30.53
9,2018,Jouf,Makkah,Business,6299.88,55123951.91,62998.8,34.7,30.53
9,2018,Jouf,Makkah,VFR,45674.13,169939268.88,574864.07,34.7,30.53
9,2018,Jouf,Northern Borders,Leisure,4611.21,2305602.52,9222.41,33.59,30.53
9,2018,Jouf,Northern Borders,VFR,8210.34,2320572.68,23373.42,33.59,30.53
9,2018,Jouf,Riyadh,VFR,4984.57,8772835.78,47851.83,34.04,30.53
9,2018,Jouf,Tabuk,Leisure,6855.74,5141806.11,22852.47,31.35,30.53
9,2018,Jouf,Tabuk,Other,1142.62,1142623.58,2285.25,31.35,30.53
9,2018,Madinah,Albaha,Leisure,855.97,85597.22,855.97,29.04,34.96
9,2018,Madinah,Albaha,Religious,4565.18,1041432.81,11983.61,29.04,34.96
9,2018,Madinah,Alqassim,Religious,18417.4,42186722.11,316774.02,34.1,34.96
9,2018,Madinah,Aseer,Leisure,1866.88,2800325.86,5600.65,27.57,34.96
9,2018,Madinah,Aseer,Religious,12134.75,10267861.48,48538.98,27.57,34.96
9,2018,Madinah,Eastern,Leisure,2275.07,2275073.9,11375.37,,34.96
9,2018,Madinah,Eastern,Other,3033.43,4550147.8,10617.01,,34.96
9,2018,Madinah,Eastern,Religious,30752.03,44686549.18,168168.94,,34.96
9,2018,Madinah,Eastern,VFR,2275.07,1516715.93,15925.52,,34.96
9,2018,Madinah,Hail,Religious,13904.71,24333242.32,97332.97,32.56,34.96
9,2018,Madinah,Hail,VFR,562.11,281056.91,1124.23,32.56,34.96
9,2018,Madinah,Jazan,Religious,564.02,169205.79,1128.04,33.32,34.96
9,2018,Madinah,Jouf,Business,534.67,1871361.78,2673.37,30.53,34.96
9,2018,Madinah,Madinah,Leisure,30324.48,8270712.8,67846.85,34.96,34.96
9,2018,Madinah,Madinah,VFR,12120.56,1786350.32,37321.41,34.96,34.96
9,2018,Madinah,Makkah,Business,3149.94,3779928.13,6299.88,34.7,34.96
9,2018,Madinah,Makkah,Leisure,67671.55,108628822.51,286540.22,34.7,34.96
9,2018,Madinah,Makkah,Religious,173578.89,155766994.27,658200.17,34.7,34.96
9,2018,Madinah,Makkah,VFR,84118.59,151816680.03,531590.37,34.7,34.96
9,2018,Madinah,Najran,Religious,2917.96,2601844.21,13064.49,28.23,34.96
9,2018,Madinah,Riyadh,Business,996.91,4984565.78,4984.57,34.04,34.96
9,2018,Madinah,Riyadh,Other,2990.74,4984565.78,14953.7,34.04,34.96
9,2018,Madinah,Riyadh,Religious,27077.36,13548975.17,110039.6,34.04,34.96
9,2018,Madinah,Riyadh,VFR,12753.95,7856274.09,46603.78,34.04,34.96
9,2018,Madinah,Tabuk,Religious,18590.29,17397799.22,61175.68,31.35,34.96
9,2018,Makkah,Albaha,Business,991.38,1982769.33,9913.85,29.04,34.7
9,2018,Makkah,Albaha,Leisure,38243.27,44328189.67,674020.66,29.04,34.7
9,2018,Makkah,Albaha,Other,5948.31,991384.66,11896.62,29.04,34.7
9,2018,Makkah,Albaha,Religious,16853.54,8030215.78,48577.85,29.04,34.7
9,2018,Makkah,Albaha,VFR,12888.0,5551754.12,43620.93,29.04,34.7
9,2018,Makkah,Alqassim,Leisure,22416.15,29514603.9,112827.98,34.1,34.7
9,2018,Makkah,Alqassim,Religious,23081.42,33603747.13,79039.87,34.1,34.7
9,2018,Makkah,Alqassim,VFR,1494.41,971366.71,9713.67,34.1,34.7
9,2018,Makkah,Aseer,Business,4667.21,2800325.86,12134.75,27.57,34.7
9,2018,Makkah,Aseer,Leisure,22062.1,22383735.29,80496.99,27.57,34.7
9,2018,Makkah,Aseer,Other,1866.88,1400162.93,3733.77,27.57,34.7
9,2018,Makkah,Aseer,Religious,60654.86,41117529.7,162683.92,27.57,34.7
9,2018,Makkah,Aseer,VFR,28936.7,20535722.95,128814.99,27.57,34.7
9,2018,Makkah,Eastern,Business,1542.4,3084805.05,11452.43,,34.7
9,2018,Makkah,Eastern,Leisure,15167.16,20930679.88,109961.91,,34.7
9,2018,Makkah,Eastern,Religious,29704.39,37909795.83,155585.09,,34.7
9,2018,Makkah,Eastern,VFR,7583.58,4929326.78,78869.23,,34.7
9,2018,Makkah,Hail,Religious,32542.95,30871418.68,87333.43,32.56,34.7
9,2018,Makkah,Jazan,Business,3125.45,1250180.17,9376.35,33.32,34.7
9,2018,Makkah,Jazan,Leisure,37505.41,34379954.6,140645.27,33.32,34.7
9,2018,Makkah,Jazan,Religious,82084.4,56331038.3,321264.0,33.32,34.7
9,2018,Makkah,Jazan,VFR,564.02,338411.58,2256.08,33.32,34.7
9,2018,Makkah,Jouf,Leisure,1069.35,2673373.98,3208.05,30.53,34.7
9,2018,Makkah,Jouf,Religious,3356.89,7450749.27,9535.98,30.53,34.7
9,2018,Makkah,Madinah,Business,1919.44,1199649.41,7677.76,34.96,34.7
9,2018,Makkah,Madinah,Leisure,38466.72,19498102.06,140121.14,34.96,34.7
9,2018,Makkah,Madinah,Other,14349.66,54209818.06,315692.47,34.96,34.7
9,2018,Makkah,Madinah,Religious,37816.65,13541400.24,109316.8,34.96,34.7
9,2018,Makkah,Madinah,VFR,79441.42,30784346.49,436835.56,34.96,34.7
9,2018,Makkah,Makkah,Business,5834.98,3973481.52,10327.45,34.7,34.7
9,2018,Makkah,Makkah,Leisure,65114.62,58950139.69,210657.04,34.7,34.7
9,2018,Makkah,Makkah,VFR,78231.44,89926762.68,364719.49,34.7,34.7
9,2018,Makkah,Najran,Leisure,13904.49,23719425.07,101420.99,28.23,34.7
9,2018,Makkah,Najran,Religious,22415.2,25288935.23,96115.65,28.23,34.7
9,2018,Makkah,Northern Borders,Religious,3772.8,6078406.64,16768.02,33.59,34.7
9,2018,Makkah,Riyadh,Business,13223.53,27479392.98,31431.64,34.04,34.7
9,2018,Makkah,Riyadh,Leisure,114187.95,142785027.79,613221.95,34.04,34.7
9,2018,Makkah,Riyadh,Religious,217909.36,112034118.86,619692.51,34.04,34.7
9,2018,Makkah,Riyadh,VFR,73854.36,65577129.65,328579.25,34.04,34.7
9,2018,Makkah,Tabuk,Leisure,10283.61,14282794.76,113119.73,31.35,34.7
9,2018,Makkah,Tabuk,Religious,6855.74,11083448.74,35421.33,31.35,34.7
9,2018,Makkah,Tabuk,VFR,6855.74,8569676.86,29708.21,31.35,34.7
9,2018,Najran,Aseer,VFR,2175.93,2175934.38,6527.8,27.57,28.23
9,2018,Najran,Eastern,Business,392.02,313617.82,1176.07,,28.23
9,2018,Najran,Eastern,VFR,3033.43,3033431.87,42468.05,,28.23
9,2018,Najran,Hail,Leisure,4171.41,6952354.95,20857.06,32.56,28.23
9,2018,Najran,Makkah,Leisure,9449.82,7874850.27,56698.92,34.7,28.23
9,2018,Najran,Makkah,VFR,29924.43,74023592.56,519740.12,34.7,28.23
9,2018,Najran,Najran,VFR,464.22,232110.91,928.44,28.23,28.23
9,2018,Najran,Riyadh,Other,996.91,1495369.73,29907.39,34.04,28.23
9,2018,Najran,Riyadh,VFR,20568.55,17960507.11,127868.55,34.04,28.23
9,2018,Najran,Tabuk,VFR,1142.62,3999182.53,17139.35,31.35,28.23
9,2018,Northern Borders,Eastern,VFR,3791.79,3640118.24,11375.37,,33.59
9,2018,Northern Borders,Jouf,VFR,1604.02,962414.63,3208.05,30.53,33.59
9,2018,Northern Borders,Makkah,Business,7642.4,7526178.24,45621.97,34.7,33.59
9,2018,Northern Borders,Makkah,VFR,4724.91,26774490.93,85048.38,34.7,33.59
9,2018,Northern Borders,Riyadh,Business,996.91,2990739.47,29907.39,34.04,33.59
9,2018,Northern Borders,Riyadh,VFR,3987.65,4187035.26,19938.26,34.04,33.59
9,2018,Northern Borders,Tabuk,VFR,2285.25,2856558.95,11426.24,31.35,33.59
9,2018,Riyadh,Albaha,Business,285.32,114129.62,5991.81,29.04,34.04
9,2018,Riyadh,Alqassim,Business,7127.39,4586401.27,24814.49,34.1,34.04
9,2018,Riyadh,Alqassim,Leisure,3736.03,2988820.65,15691.31,34.1,34.04
9,2018,Riyadh,Alqassim,Other,2988.82,2615218.07,13449.69,34.1,34.04
9,2018,Riyadh,Alqassim,VFR,20921.74,13972736.53,121047.24,34.1,34.04
9,2018,Riyadh,Aseer,Business,3733.77,3733767.81,26136.37,27.57,34.04
9,2018,Riyadh,Aseer,Leisure,22396.32,26133229.41,79317.4,27.57,34.04
9,2018,Riyadh,Aseer,Other,4667.21,4200488.79,14001.63,27.57,34.04
9,2018,Riyadh,Aseer,VFR,10576.91,9331274.26,56624.62,27.57,34.04
9,2018,Riyadh,Eastern,Business,2667.1,4575834.39,6484.57,,34.04
9,2018,Riyadh,Eastern,Leisure,3791.79,6825221.7,26542.53,,34.04
9,2018,Riyadh,Eastern,Other,4550.15,6294371.12,16683.88,,34.04
9,2018,Riyadh,Eastern,VFR,11767.39,20671676.24,59987.34,,34.04
9,2018,Riyadh,Hail,Leisure,40323.66,50056955.62,201618.29,32.56,34.04
9,2018,Riyadh,Jazan,Leisure,6250.9,12501801.67,50007.21,33.32,34.04
9,2018,Riyadh,Jazan,VFR,9376.35,9376351.25,37505.41,33.32,34.04
9,2018,Riyadh,Jouf,Business,534.67,1336686.99,1604.02,30.53,34.04
9,2018,Riyadh,Jouf,VFR,534.67,2673373.98,2673.37,30.53,34.04
9,2018,Riyadh,Madinah,Business,2399.3,2879158.58,14395.79,34.96,34.04
9,2018,Riyadh,Madinah,VFR,5278.46,1823467.1,47026.26,34.96,34.04
9,2018,Riyadh,Makkah,Business,18434.74,18359793.59,44692.17,34.7,34.04
9,2018,Riyadh,Makkah,Leisure,23624.55,119697724.14,292944.43,34.7,34.04
9,2018,Riyadh,Makkah,Other,9449.82,23624550.82,58273.89,34.7,34.04
9,2018,Riyadh,Makkah,VFR,88843.5,201487537.93,772328.34,34.7,34.04
9,2018,Riyadh,Najran,Business,817.91,2453733.63,4907.47,28.23,34.04
9,2018,Riyadh,Najran,Leisure,4907.47,5725378.46,49074.67,28.23,34.04
9,2018,Riyadh,Najran,Other,20447.78,38196453.47,157856.86,28.23,34.04
9,2018,Riyadh,Najran,VFR,7361.2,11859712.53,28626.89,28.23,34.04
9,2018,Riyadh,Northern Borders,Leisure,419.2,838400.92,1257.6,33.59,34.04
9,2018,Riyadh,Northern Borders,Other,3772.8,6707207.33,15091.22,33.59,34.04
9,2018,Riyadh,Riyadh,Business,630.29,1260576.96,37817.31,34.04,34.04
9,2018,Riyadh,Riyadh,Other,996.91,4984565.78,29907.39,34.04,34.04
9,2018,Riyadh,Riyadh,VFR,11860.0,11448918.43,120759.37,34.04,34.04
9,2018,Riyadh,Tabuk,Business,3427.87,7998365.07,12568.86,31.35,34.04
9,2018,Riyadh,Tabuk,Leisure,3427.87,12568859.39,18281.98,31.35,34.04
9,2018,Riyadh,Tabuk,Other,1142.62,5713117.91,11426.24,31.35,34.04
9,2018,Riyadh,Tabuk,VFR,9140.99,10854924.02,77698.4,31.35,34.04
9,2018,Tabuk,Alqassim,Business,968.96,968959.99,9689.6,34.1,31.35
9,2018,Tabuk,Eastern,Business,392.02,784044.56,1176.07,,31.35
9,2018,Tabuk,Eastern,VFR,3791.79,3640118.24,23509.1,,31.35
9,2018,Tabuk,Jouf,Business,534.67,1604024.39,1069.35,30.53,31.35
9,2018,Tabuk,Jouf,Leisure,9238.31,18976372.87,42685.82,30.53,31.35
9,2018,Tabuk,Madinah,VFR,1919.44,959719.53,19194.39,34.96,31.35
9,2018,Tabuk,Makkah,Business,3149.94,2519952.09,7874.85,34.7,31.35
9,2018,Tabuk,Makkah,Other,1342.52,2416539.65,6712.61,34.7,31.35
9,2018,Tabuk,Makkah,VFR,43401.82,88526128.64,458496.57,34.7,31.35
9,2018,Tabuk,Northern Borders,Leisure,1503.13,3216763.18,4263.86,33.59,31.35
9,2018,Tabuk,Riyadh,Business,630.29,3151442.41,56725.96,34.04,31.35
9,2018,Tabuk,Riyadh,Leisure,1993.83,2990739.47,9969.13,34.04,31.35
9,2018,Tabuk,Riyadh,VFR,7608.68,4119484.53,45021.79,34.04,31.35
9,2018,Tabuk,Tabuk,Business,2285.25,1599673.01,4570.49,31.35,31.35
9,2018,Tabuk,Tabuk,Leisure,9140.99,4570494.32,19424.6,31.35,31.35
10,2018,Albaha,Alqassim,Leisure,1421.92,1777401.32,7109.61,26.92,25.06
10,2018,Albaha,Eastern,Leisure,9963.0,6509177.34,130298.97,,25.06
10,2018,Albaha,Madinah,Leisure,5586.83,5586832.55,27934.16,28.69,25.06
10,2018,Albaha,Makkah,Leisure,19673.57,58484165.53,255756.44,30.18,25.06
10,2018,Albaha,Makkah,VFR,41135.65,58394740.2,422981.81,30.18,25.06
10,2018,Albaha,Tabuk,Leisure,2885.93,4328888.26,14429.63,24.17,25.06
10,2018,Albaha,Tabuk,VFR,4328.89,5050369.63,43288.88,24.17,25.06
10,2018,Alqassim,Albaha,VFR,3856.42,1928211.29,19282.11,25.06,26.92
10,2018,Alqassim,Alqassim,Other,1421.92,1421921.05,7109.61,26.92,26.92
10,2018,Alqassim,Eastern,VFR,1363.06,5656712.78,16356.76,,26.92
10,2018,Alqassim,Hail,Leisure,23959.25,25220268.3,92053.98,25.04,26.92
10,2018,Alqassim,Hail,Other,509.78,509779.12,1019.56,25.04,26.92
10,2018,Alqassim,Jouf,Business,1948.34,2435430.89,5845.03,24.2,26.92
10,2018,Alqassim,Jouf,Leisure,3896.69,6916623.74,12177.15,24.2,26.92
10,2018,Alqassim,Madinah,Leisure,2793.42,3212428.72,5586.83,28.69,26.92
10,2018,Alqassim,Madinah,VFR,12032.56,5049420.95,36097.68,28.69,26.92
10,2018,Alqassim,Makkah,Leisure,10731.04,75117276.83,128772.47,30.18,26.92
10,2018,Alqassim,Makkah,VFR,24899.65,48090747.89,237453.06,30.18,26.92
10,2018,Alqassim,Riyadh,Business,4881.06,3207953.34,17574.16,27.64,26.92
10,2018,Alqassim,Riyadh,Leisure,9271.69,3245091.71,27815.07,27.64,26.92
10,2018,Alqassim,Riyadh,VFR,13470.8,7391310.29,45975.42,27.64,26.92
10,2018,Alqassim,Tabuk,Leisure,8657.78,10100739.26,86577.77,24.17,26.92
10,2018,Alqassim,Tabuk,VFR,7214.81,10100739.26,72148.14,24.17,26.92
10,2018,Aseer,Albaha,Leisure,22174.43,17546722.76,387570.47,25.06,22.83
10,2018,Aseer,Alqassim,Leisure,8531.53,9953447.38,72517.97,26.92,22.83
10,2018,Aseer,Alqassim,VFR,1421.92,4834531.59,23461.7,26.92,22.83
10,2018,Aseer,Aseer,Leisure,9949.53,8599002.1,45576.44,22.83,22.83
10,2018,Aseer,Aseer,VFR,1538.62,984714.14,5231.29,22.83,22.83
10,2018,Aseer,Eastern,Business,681.53,2385360.81,2726.13,,22.83
10,2018,Aseer,Eastern,Leisure,28624.33,37143475.47,399377.55,,22.83
10,2018,Aseer,Eastern,VFR,28295.11,36905489.37,537843.9,,22.83
10,2018,Aseer,Jazan,Leisure,3808.02,13328075.34,15232.09,32.04,22.83
10,2018,Aseer,Jazan,VFR,74001.21,65517562.21,253567.01,32.04,22.83
10,2018,Aseer,Makkah,Leisure,29510.36,152023060.25,459646.19,30.18,22.83
10,2018,Aseer,Makkah,VFR,55443.7,78694290.01,422981.81,30.18,22.83
10,2018,Aseer,Najran,Leisure,19288.95,12698558.24,96444.75,23.55,22.83
10,2018,Aseer,Najran,Other,1607.41,482223.73,1607.41,23.55,22.83
10,2018,Aseer,Riyadh,Business,1513.36,1528308.54,9421.15,27.64,22.83
10,2018,Aseer,Riyadh,Leisure,51143.76,52070927.58,284759.95,27.64,22.83
10,2018,Aseer,Riyadh,VFR,19279.03,14461961.25,78874.72,27.64,22.83
10,2018,Aseer,Tabuk,Leisure,2090.57,1672457.9,29268.01,24.17,22.83
10,2018,Aseer,Tabuk,Other,1442.96,5771851.01,14429.63,24.17,22.83
10,2018,Aseer,Tabuk,VFR,1442.96,2885925.5,5771.85,24.17,22.83
10,2018,Eastern,Alqassim,Business,1171.94,728162.05,2804.86,26.92,
10,2018,Eastern,Alqassim,Leisure,3304.82,1988399.5,44423.58,26.92,
10,2018,Eastern,Alqassim,VFR,5437.7,3870836.57,20578.87,26.92,
10,2018,Eastern,Aseer,Leisure,5402.13,13505326.16,37814.91,22.83,
10,2018,Eastern,Aseer,VFR,27010.65,40515978.49,102640.48,22.83,
10,2018,Eastern,Eastern,Business,681.53,1363063.32,2044.59,,
10,2018,Eastern,Eastern,VFR,13630.63,18401354.82,146529.31,,
10,2018,Eastern,Jouf,Leisure,1461.26,3263477.4,7306.29,24.2,
10,2018,Eastern,Jouf,VFR,4870.86,6819206.5,23380.14,24.2,
10,2018,Eastern,Madinah,Business,1396.71,3910782.79,6983.54,28.69,
10,2018,Eastern,Madinah,VFR,11173.67,5866174.18,61455.16,28.69,
10,2018,Eastern,Makkah,Business,8048.28,15649432.67,100156.37,30.18,
10,2018,Eastern,Makkah,Leisure,29887.77,94015581.27,316664.2,30.18,
10,2018,Eastern,Makkah,VFR,35113.85,94840115.85,300247.86,30.18,
10,2018,Eastern,Najran,Business,2411.12,11251887.05,36166.78,23.55,
10,2018,Eastern,Najran,Leisure,30540.84,70324294.07,200926.55,23.55,
10,2018,Eastern,Najran,Other,1607.41,7233355.96,16074.12,23.55,
10,2018,Eastern,Northern Borders,Business,126.54,253087.43,253.09,26.6,
10,2018,Eastern,Northern Borders,Leisure,2287.06,8361804.71,11308.74,26.6,
10,2018,Eastern,Northern Borders,VFR,6175.98,9436814.42,25873.69,26.6,
10,2018,Eastern,Riyadh,Business,4881.06,9788977.57,31056.61,27.64,
10,2018,Eastern,Riyadh,Leisure,103459.9,74876245.67,448294.33,27.64,
10,2018,Eastern,Riyadh,VFR,44174.79,22393106.56,171327.65,27.64,
10,2018,Eastern,Tabuk,Business,4328.89,8657776.51,17315.55,24.17,
10,2018,Eastern,Tabuk,Leisure,11543.7,17315553.02,69262.21,24.17,
10,2018,Eastern,Tabuk,VFR,7214.81,14429627.52,43288.88,24.17,
10,2018,Hail,Alqassim,Business,1171.94,657065.99,8031.56,26.92,25.04
10,2018,Hail,Alqassim,VFR,14930.17,6220904.61,42657.63,26.92,25.04
10,2018,Hail,Hail,Business,1529.34,229400.6,4078.23,25.04,25.04
10,2018,Hail,Hail,VFR,23717.8,5549802.46,92832.08,25.04,25.04
10,2018,Hail,Jouf,Leisure,3896.69,3896689.43,7793.38,24.2,25.04
10,2018,Hail,Makkah,Leisure,8942.53,49183931.26,76011.53,30.18,25.04
10,2018,Hail,Makkah,VFR,16096.56,35323005.18,139503.51,30.18,25.04
10,2018,Hail,Northern Borders,Business,432.1,648154.13,864.21,26.6,25.04
10,2018,Hail,Riyadh,Leisure,2781.51,370867.62,8344.52,27.64,25.04
10,2018,Hail,Riyadh,VFR,8344.52,5748448.18,45431.28,27.64,25.04
10,2018,Hail,Tabuk,Leisure,10100.74,10100739.26,60604.44,24.17,25.04
10,2018,Hail,Tabuk,Other,4328.89,5338962.18,25973.33,24.17,25.04
10,2018,Hail,Tabuk,VFR,10100.74,7936295.13,25973.33,24.17,25.04
10,2018,Jazan,Aseer,Leisure,132352.2,81031956.98,415964.05,22.83,32.04
10,2018,Jazan,Aseer,VFR,22223.97,12616378.3,88895.87,22.83,32.04
10,2018,Jazan,Eastern,Leisure,4770.72,5452253.28,61337.85,,32.04
10,2018,Jazan,Eastern,VFR,2044.59,2044594.98,23853.61,,32.04
10,2018,Jazan,Jazan,Leisure,7616.04,5712032.29,22848.13,32.04,32.04
10,2018,Jazan,Madinah,Business,429.45,429447.54,858.9,28.69,32.04
10,2018,Jazan,Madinah,VFR,2147.24,1030674.1,21472.38,28.69,32.04
10,2018,Jazan,Makkah,Leisure,12519.55,39347145.01,169908.13,30.18,32.04
10,2018,Jazan,Makkah,VFR,31298.87,42208755.55,236082.87,30.18,32.04
10,2018,Jazan,Najran,Leisure,7233.36,16074124.36,32951.95,23.55,32.04
10,2018,Jazan,Najran,VFR,1824.64,1140398.74,7298.55,23.55,32.04
10,2018,Jazan,Riyadh,Leisure,5563.01,13907535.92,27815.07,27.64,32.04
10,2018,Jazan,Riyadh,VFR,10785.05,12175806.73,84521.84,27.64,32.04
10,2018,Jazan,Tabuk,VFR,1442.96,8657776.51,14429.63,24.17,32.04
10,2018,Jouf,Alqassim,VFR,3554.8,6398644.75,28438.42,26.92,24.2
10,2018,Jouf,Hail,Business,1261.01,3783040.25,8827.09,25.04,24.2
10,2018,Jouf,Jouf,Business,1948.34,1558675.77,5845.03,24.2,24.2
10,2018,Jouf,Jouf,Leisure,1948.34,2386722.28,5357.95,24.2,24.2
10,2018,Jouf,Jouf,VFR,8488.02,4244011.77,22334.0,24.2,24.2
10,2018,Jouf,Makkah,VFR,25933.35,65995893.21,318354.17,30.18,24.2
10,2018,Jouf,Northern Borders,Leisure,864.21,1296308.25,2592.62,26.6,24.2
10,2018,Jouf,Northern Borders,Other,432.1,864205.5,432.1,26.6,24.2
10,2018,Jouf,Northern Borders,VFR,432.1,172841.1,864.21,26.6,24.2
10,2018,Jouf,Tabuk,Leisure,5771.85,7214813.76,17315.55,24.17,24.2
10,2018,Jouf,Tabuk,VFR,5771.85,8657776.51,57718.51,24.17,24.2
10,2018,Madinah,Albaha,Leisure,19282.11,9641056.46,38564.23,25.06,28.69
10,2018,Madinah,Albaha,Religious,4411.37,8045812.84,28382.32,25.06,28.69
10,2018,Madinah,Alqassim,Business,460.98,691469.03,4609.79,26.92,28.69
10,2018,Madinah,Alqassim,Leisure,4976.72,6043164.48,23461.7,26.92,28.69
10,2018,Madinah,Alqassim,Religious,33548.18,22978936.58,157810.34,26.92,28.69
10,2018,Madinah,Alqassim,VFR,4265.76,568768.42,12797.29,26.92,28.69
10,2018,Madinah,Aseer,Leisure,923.17,615446.34,1846.34,22.83,28.69
10,2018,Madinah,Eastern,Business,681.53,1022297.49,2044.59,,28.69
10,2018,Madinah,Eastern,Other,681.53,3407658.3,2726.13,,28.69
10,2018,Madinah,Eastern,Religious,15346.0,19465808.42,103638.98,,28.69
10,2018,Madinah,Eastern,VFR,681.53,1363063.32,4770.72,,28.69
10,2018,Madinah,Hail,Religious,20176.21,23328748.18,99620.06,25.04,28.69
10,2018,Madinah,Jazan,Leisure,7616.04,11424064.58,30464.17,32.04,28.69
10,2018,Madinah,Jazan,Religious,1099.2,329760.47,2198.4,32.04,28.69
10,2018,Madinah,Jouf,VFR,1461.26,2727682.6,7306.29,24.2,28.69
10,2018,Madinah,Madinah,Leisure,40504.54,14944777.07,94976.15,28.69,28.69
10,2018,Madinah,Madinah,VFR,11924.19,2105497.31,37919.82,28.69,28.69
10,2018,Madinah,Makkah,Leisure,22356.33,81377049.9,211938.03,30.18,28.69
10,2018,Madinah,Makkah,Religious,41193.28,60600249.14,181206.18,30.18,28.69
10,2018,Madinah,Makkah,VFR,40241.4,80125095.28,277218.52,30.18,28.69
10,2018,Madinah,Najran,Religious,8840.77,13261152.6,33755.66,23.55,28.69
10,2018,Madinah,Northern Borders,Religious,864.21,2506195.95,4321.03,26.6,28.69
10,2018,Madinah,Riyadh,Business,927.17,1298036.69,3708.68,27.64,28.69
10,2018,Madinah,Riyadh,Leisure,1854.34,3708676.24,12980.37,27.64,28.69
10,2018,Madinah,Riyadh,Religious,3953.89,5576439.97,10007.34,27.64,28.69
10,2018,Madinah,Riyadh,VFR,6394.43,6057655.64,27773.02,27.64,28.69
10,2018,Madinah,Tabuk,Business,1442.96,2164444.13,4328.89,24.17,28.69
10,2018,Madinah,Tabuk,Leisure,5771.85,5771851.01,28859.26,24.17,28.69
10,2018,Madinah,Tabuk,Religious,15495.35,14031950.95,53700.87,24.17,28.69
10,2018,Makkah,Albaha,Business,2892.32,1156926.78,5784.63,25.06,30.18
10,2018,Makkah,Albaha,Leisure,69415.61,36443193.43,352862.67,25.06,30.18
10,2018,Makkah,Albaha,Religious,12810.85,3429864.37,33334.54,25.06,30.18
10,2018,Makkah,Albaha,VFR,42698.12,11459688.54,139386.16,25.06,30.18
10,2018,Makkah,Alqassim,Leisure,7820.57,15641131.6,43368.59,26.92,30.18
10,2018,Makkah,Alqassim,Religious,46900.5,32382084.55,173827.67,26.92,30.18
10,2018,Makkah,Alqassim,VFR,2765.88,322685.55,8297.63,26.92,30.18
10,2018,Makkah,Aseer,Business,8103.2,5402130.47,24309.59,22.83,30.18
10,2018,Makkah,Aseer,Leisure,47149.0,57553331.11,137036.49,22.83,30.18
10,2018,Makkah,Aseer,Religious,135805.59,121783929.01,369225.7,22.83,30.18
10,2018,Makkah,Aseer,VFR,27010.65,22959054.48,86434.09,22.83,30.18
10,2018,Makkah,Eastern,Leisure,26273.6,31232013.3,206734.94,,30.18
10,2018,Makkah,Eastern,Other,681.53,3407658.3,20445.95,,30.18
10,2018,Makkah,Eastern,Religious,28456.7,34500344.11,106682.25,,30.18
10,2018,Makkah,Eastern,VFR,6486.09,8958074.44,50150.29,,30.18
10,2018,Makkah,Hail,Leisure,2522.03,4413546.95,12610.13,25.04,30.18
10,2018,Makkah,Hail,Religious,45933.13,43665993.53,161758.65,25.04,30.18
10,2018,Makkah,Jazan,Business,3808.02,7616043.05,7616.04,32.04,30.18
10,2018,Makkah,Jazan,Leisure,45696.26,81872462.8,129472.73,32.04,30.18
10,2018,Makkah,Jazan,Religious,81695.62,59008557.51,266325.38,32.04,30.18
10,2018,Makkah,Jazan,VFR,15232.09,7616043.05,30464.17,32.04,30.18
10,2018,Makkah,Jouf,Religious,6539.68,13663861.06,16488.96,24.2,30.18
10,2018,Makkah,Madinah,Business,10848.57,5649443.16,27388.32,28.69,30.18
10,2018,Makkah,Madinah,Leisure,31474.09,12116442.44,91416.15,28.69,30.18
10,2018,Makkah,Madinah,Other,10527.49,12676731.5,135151.58,28.69,30.18
10,2018,Makkah,Madinah,Religious,12883.43,4788340.1,35644.15,28.69,30.18
10,2018,Makkah,Madinah,VFR,40063.04,16756081.7,180331.86,28.69,30.18
10,2018,Makkah,Makkah,Business,3577.01,4471266.48,17885.07,30.18,30.18
10,2018,Makkah,Makkah,Leisure,3060.17,3060167.81,6120.34,30.18,30.18
10,2018,Makkah,Makkah,Other,894.25,1341379.94,22356.33,30.18,30.18
10,2018,Makkah,Makkah,VFR,29510.36,21998631.07,106416.14,30.18,30.18
10,2018,Makkah,Najran,Business,1607.41,8037062.18,11251.89,23.55,30.18
10,2018,Makkah,Najran,Leisure,4018.53,9644474.62,28129.72,23.55,30.18
10,2018,Makkah,Najran,Religious,14683.94,23744095.18,59908.71,23.55,30.18
10,2018,Makkah,Najran,VFR,3323.44,1926724.08,14792.55,23.55,30.18
10,2018,Makkah,Northern Borders,Religious,938.28,2221004.43,1876.56,26.6,30.18
10,2018,Makkah,Riyadh,Business,9666.37,22641818.58,51645.84,27.64,30.18
10,2018,Makkah,Riyadh,Leisure,83403.16,87623299.85,392407.32,27.64,30.18
10,2018,Makkah,Riyadh,Other,4294.87,2542824.27,11371.25,27.64,30.18
10,2018,Makkah,Riyadh,Religious,147991.85,96514484.27,403432.43,27.64,30.18
